0.026584	0.117821	0.035044	0.039989	0.010926	0.192360	0.746790	0.207235	0.372961	0.477116	0.608537	0.419171	0.423504	0.664248	1.000000
0.029977	0.170944	0.035030	0.039480	0.012038	0.507572	0.703460	0.269757	0.392047	0.473465	0.603065	0.466592	0.431727	0.575545	1.000000
0.017411	0.156156	0.024526	0.019687	0.008840	0.747681	0.709311	0.255675	0.423841	0.374515	0.600390	0.476578	0.490459	0.557622	1.000000
0.026149	0.110773	0.030964	0.036886	0.012163	0.705733	0.688856	0.341070	0.459673	0.312908	0.572922	0.458439	0.398935	0.557307	0.000000
0.016002	0.135574	0.012154	0.039528	0.014680	0.882129	0.718674	0.296930	0.323476	0.434304	0.521698	0.366849	0.435367	0.571581	1.000000
0.022158	0.175021	0.007324	0.016906	0.018157	0.864495	0.705800	0.238451	0.367831	0.422678	0.479968	0.361379	0.436031	0.642343	1.000000
0.024211	0.118469	0.004622	0.296945	0.015052	0.773186	0.705041	0.189310	0.416286	0.318246	0.453482	0.375855	0.474962	0.658883	1.000000
0.020452	0.152818	0.006976	0.454644	0.002258	0.358300	0.656126	0.315834	0.567043	0.267655	0.455338	0.448755	0.491306	0.650693	1.000000
0.018176	0.220913	0.029156	0.475949	0.008052	0.319835	0.636011	0.408544	0.593992	0.494215	0.461087	0.471156	0.440511	0.557012	1.000000
0.010564	0.580080	0.017198	0.511800	0.020475	0.871449	0.599653	0.409610	0.501489	0.524570	0.474454	0.519243	0.436987	0.399087	1.000000
0.019075	0.689107	0.019131	0.505987	0.007449	0.328179	0.614166	0.347245	0.545879	0.400524	0.458316	0.471755	0.434237	0.476254	1.000000
0.007509	0.683350	0.032291	0.519587	0.022005	0.469552	0.585526	0.352961	0.581350	0.389567	0.492509	0.441852	0.359605	0.606265	1.000000
0.007686	0.533716	0.034975	0.509575	0.025018	0.478841	0.572802	0.481176	0.707171	0.492817	0.474539	0.424880	0.387806	0.638525	2.000000
0.030469	0.575157	0.039113	0.512495	0.027057	0.475587	0.530417	0.366329	0.552343	0.481063	0.469119	0.462382	0.414821	0.637837	1.000000
0.037792	0.581137	0.051621	0.508685	0.035169	0.449165	0.509802	0.367764	0.677032	0.416053	0.490464	0.452252	0.418754	0.796582	0.000000
0.023599	0.556523	0.032091	0.538389	0.034335	0.453337	0.463898	0.379449	0.721411	0.436413	0.462334	0.463007	0.481846	0.693263	2.000000
0.043750	0.533299	0.053646	0.510826	0.040407	0.442685	0.487361	0.566277	0.823929	0.534614	0.454930	0.480369	0.489865	0.698408	1.000000
0.034391	0.575074	0.047477	0.501314	0.044256	0.451028	0.465001	0.377582	0.647623	0.520083	0.463304	0.514440	0.440119	0.704582	1.000000
0.044395	0.562447	0.039044	0.509157	0.034427	0.461208	0.449739	0.329337	0.693776	0.430854	0.454147	0.482427	0.442490	0.710917	0.000000
0.007593	0.856986	0.023446	0.523509	0.031276	0.485795	0.390651	0.284013	0.663035	0.432140	0.433273	0.529718	0.437769	0.717621	2.000000
0.029921	0.467605	0.018936	0.564672	0.018296	0.683711	0.359622	0.271988	0.806861	0.469989	0.435002	0.423755	0.147398	0.536888	0.000000
0.005359	0.374626	0.056063	0.507656	0.021634	0.612788	0.377094	0.382199	0.656790	0.331462	0.365762	0.356124	0.563879	0.892938	2.000000
0.023010	0.645719	0.051852	0.535608	0.025667	0.582194	0.350230	0.351575	0.718182	0.311746	0.334344	0.355789	0.409005	0.807988	1.000000
0.026427	0.521339	0.045313	0.567871	0.021727	0.543729	0.328570	0.463420	0.705255	0.347120	0.274432	0.371300	0.450340	0.743554	1.000000
0.039953	0.565785	0.029348	0.545676	0.022422	0.682794	0.335164	0.646053	0.798832	0.430556	0.306475	0.370397	0.392696	0.736190	1.000000
0.045802	0.558108	0.019446	0.706796	0.027846	0.687883	0.355647	0.606465	0.610530	0.372991	0.290710	0.390685	0.405594	0.615781	1.000000
0.034869	0.674227	0.017193	0.686326	0.025481	0.728685	0.429538	0.538743	0.602475	0.347371	0.292661	0.339067	0.527408	0.748181	1.000000
0.031061	0.651587	0.021546	0.547678	0.010648	0.536303	0.458425	0.516943	0.649448	0.342958	0.355835	0.331697	0.455306	0.833924	1.000000
0.032074	0.632730	0.043549	0.487825	0.024091	0.461208	0.486809	0.567738	0.724414	0.452094	0.380918	0.376004	0.405630	0.722522	1.000000
0.032741	0.615264	0.019395	0.604695	0.016303	0.471415	0.463165	0.378120	0.636662	0.419503	0.382439	0.397518	0.399239	0.714736	2.000000
0.028920	0.554075	0.028072	0.504846	0.025203	0.687438	0.459693	0.420147	0.637551	0.368482	0.376610	0.364101	0.322391	0.700466	0.000000
0.015408	0.535747	0.011770	0.764786	0.018389	0.716642	0.446839	0.388427	0.553388	0.363902	0.400745	0.355221	0.521227	0.706369	1.000000
0.015723	0.567092	0.015937	0.919537	0.013522	0.709216	0.470921	0.518113	0.580987	0.438985	0.362624	0.376224	0.467309	0.600464	2.000000
0.024790	0.669527	0.018264	0.888609	0.024415	0.816296	0.493387	0.424061	0.503019	0.417748	0.360314	0.397432	0.515093	0.559448	1.000000
0.017397	0.690247	0.010203	0.754690	0.023581	0.762533	0.532154	0.444208	0.551896	0.306663	0.352787	0.360226	0.553019	0.666966	1.000000
0.021263	0.668553	0.024220	0.574685	0.019455	0.734720	0.521973	0.470145	0.650665	0.296316	0.459289	0.286411	0.442603	0.778596	1.000000
0.027807	0.609562	0.033784	0.489772	0.014356	0.782920	0.534814	0.589781	0.738075	0.413951	0.456391	0.326829	0.409371	0.827927	1.000000
0.036824	0.615264	0.034024	0.477478	0.018389	0.720814	0.510877	0.540394	0.721943	0.431037	0.461459	0.410405	0.319416	0.779016	1.000000
0.038507	0.558553	0.018389	0.594905	0.020753	0.684657	0.542870	0.546365	0.666592	0.413572	0.481320	0.380631	0.492771	0.746618	1.000000
0.040120	0.630867	0.019576	0.569178	0.021448	0.701345	0.544393	0.571394	0.647709	0.408461	0.537148	0.406131	0.469837	0.819314	1.000000
0.035717	0.651726	0.016294	0.517946	0.028124	0.755580	0.583220	0.763940	0.684185	0.521308	0.594899	0.420956	0.366192	0.718313	1.000000
0.045469	0.639906	0.018788	0.546594	0.021077	0.757888	0.609969	0.546830	0.632538	0.484320	0.562535	0.475766	0.433666	0.728992	1.000000
0.035286	0.670890	0.016261	0.585921	0.017416	0.769014	0.666469	0.602422	0.658413	0.423407	0.579466	0.439336	0.483406	0.796773	1.000000
0.032925	0.600328	0.013128	0.660488	0.009860	0.884437	0.678814	0.515367	0.602472	0.438160	0.597000	0.496818	0.490505	0.663515	1.000000
0.032257	0.645469	0.003986	0.561613	0.005271	0.133953	0.733457	0.585667	0.565144	0.556758	0.594988	0.494577	0.551696	0.587154	1.000000
0.028653	0.634594	0.002786	0.656316	0.011714	0.930329	0.748277	0.423664	0.507223	0.578666	0.620630	0.533803	0.504087	0.442103	1.000000
0.020174	0.652672	0.007074	0.126165	0.012409	0.273479	0.780092	0.449651	0.582554	0.450495	0.625522	0.516511	0.501392	0.685542	1.000000
0.016966	0.646025	0.015005	0.441516	0.014495	0.310573	0.790661	0.386766	0.544888	0.401226	0.647762	0.553436	0.468155	0.571205	1.000000
0.021852	0.670000	0.018783	0.462793	0.015376	0.435731	0.812701	0.468855	0.559485	0.595091	0.649079	0.591247	0.479812	0.600092	1.000000
0.013369	0.680847	0.017508	0.510159	0.007820	0.719423	0.797515	0.417794	0.503487	0.629076	0.659058	0.612139	0.476262	0.490642	1.000000
0.014231	0.623329	0.010930	0.589342	0.004807	0.423215	0.815426	0.390915	0.556682	0.387390	0.657973	0.602967	0.489484	0.559875	1.000000
0.009526	0.696060	0.011366	0.547706	0.013893	0.287850	0.810343	0.402604	0.547845	0.369563	0.644673	0.621444	0.449121	0.606840	1.000000
0.005637	0.710273	0.007551	0.499840	0.008979	0.299893	0.830876	0.474257	0.500274	0.644164	0.646036	0.594746	0.497211	0.445581	1.000000
0.011946	0.613345	0.008858	0.175811	0.009442	0.820468	0.840769	0.287540	0.399643	0.624493	0.658250	0.588803	0.467951	0.601219	1.000000
0.016428	0.723400	0.021254	0.080922	0.005502	0.261428	0.854621	0.225629	0.482648	0.404238	0.696726	0.575638	0.500861	0.578733	1.000000
0.013290	0.199035	0.014620	0.101968	0.016705	0.356106	0.841024	0.323466	0.509351	0.325115	0.695883	0.565808	0.465866	0.615194	1.000000
0.009632	0.199775	0.009711	0.452725	0.012085	0.329096	0.847901	0.358731	0.444928	0.640408	0.689203	0.584570	0.479432	0.574150	1.000000
0.011890	0.094642	0.009670	0.526290	0.012038	0.455200	0.814920	0.276699	0.374104	0.628365	0.701645	0.599074	0.471057	0.617345	2.000000
0.026705	0.056494	0.008464	0.052644	0.012363	0.473724	0.813978	0.225983	0.442981	0.439999	0.680307	0.615520	0.483783	0.629714	1.000000
0.013244	0.125192	0.010305	0.430614	0.009628	0.405137	0.780660	0.235678	0.493718	0.382442	0.669407	0.629052	0.455961	0.639186	1.000000
0.012961	0.120972	0.004246	0.557997	0.004900	0.419489	0.760513	0.202756	0.406794	0.638115	0.660842	0.626260	0.470862	0.609175	1.000000
0.019024	0.174882	0.022269	0.013290	0.012641	0.954442	0.730730	0.238076	0.409701	0.634278	0.653864	0.661754	0.435691	0.656494	1.000000
0.021184	0.188419	0.014440	0.052922	0.013518	0.755633	0.730653	0.165361	0.445395	0.380560	0.638789	0.645163	0.471945	0.635900	1.000000
0.019131	0.175717	0.005827	0.389729	0.009164	0.463989	0.712944	0.213875	0.419115	0.332265	0.632878	0.603559	0.493839	0.650519	1.000000
0.019594	0.146421	0.008293	0.058624	0.018250	0.471415	0.712959	0.223034	0.384215	0.627684	0.642293	0.594056	0.462305	0.568861	1.000000
0.020748	0.161393	0.027011	0.022005	0.008979	0.923848	0.700355	0.229632	0.358634	0.566435	0.643859	0.571896	0.450448	0.615757	1.000000
0.021356	0.135805	0.025704	0.052553	0.016156	0.535740	0.702549	0.212966	0.397445	0.361148	0.624950	0.551204	0.430098	0.612878	1.000000
0.017494	0.146838	0.027057	0.066784	0.042726	0.463989	0.684116	0.322043	0.365226	0.262253	0.571460	0.497403	0.433789	0.568991	1.000000
0.019274	0.129085	0.008506	0.218039	0.039898	0.444993	0.694659	0.222912	0.323979	0.542868	0.522261	0.435763	0.481585	0.556831	1.000000
0.022227	0.176551	0.024684	0.181791	0.016303	0.471415	0.688343	0.217821	0.336973	0.478340	0.570462	0.444424	0.503170	0.645742	1.000000
0.033759	0.146004	0.016780	0.097701	0.025157	0.488576	0.725941	0.217708	0.353938	0.270221	0.576001	0.455268	0.497868	0.685728	0.000000
0.020920	0.191617	0.009582	0.424467	0.039389	0.449165	0.714633	0.231105	0.379647	0.241119	0.551217	0.452840	0.417581	0.612410	1.000000
0.014328	0.161810	0.003787	0.273434	0.050141	0.440821	0.714298	0.179757	0.411493	0.535363	0.519749	0.463412	0.446164	0.588412	2.000000
0.025208	0.173213	0.006295	0.508073	0.041427	0.457509	0.696999	0.223861	0.351875	0.509088	0.482564	0.457594	0.476264	0.645610	1.000000
0.021935	0.168393	0.021782	0.232085	0.043561	0.456591	0.712150	0.228976	0.361568	0.270152	0.485141	0.454453	0.495478	0.609808	1.000000
0.016563	0.139282	0.007658	0.395291	0.043605	0.445466	0.693190	0.234671	0.364335	0.240667	0.483059	0.392619	0.480775	0.654338	1.000000
0.020698	0.152818	0.008502	0.393762	0.041197	0.426442	0.679479	0.149556	0.357556	0.506274	0.460468	0.374975	0.450627	0.567520	1.000000
0.021652	0.186055	0.013587	0.663464	0.048333	0.450083	0.625958	0.202190	0.373838	0.459246	0.444899	0.412867	0.512916	0.572489	1.000000
0.029504	0.172565	0.021675	0.265369	0.051023	0.435731	0.602005	0.150956	0.434837	0.234562	0.440969	0.403080	0.475724	0.622137	1.000000
0.017457	0.164778	0.012414	0.452975	0.051440	0.425051	0.545853	0.207126	0.574336	0.235913	0.417516	0.421686	0.408942	0.552550	1.000000
0.022362	0.233567	0.014639	0.486573	0.014032	0.269307	0.531937	0.161541	0.710038	0.511726	0.427847	0.437812	0.434060	0.553366	2.000000
0.023145	0.412507	0.029557	0.478452	0.009628	0.080644	0.514267	0.156021	0.633358	0.483636	0.429412	0.424830	0.459282	0.596346	1.000000
0.025685	0.416151	0.032249	0.456869	0.004204	0.727294	0.538427	0.286465	0.608415	0.371255	0.408202	0.397356	0.452509	0.663461	2.000000
0.031429	0.417124	0.019205	0.474280	0.006847	0.497838	0.555219	0.316218	0.589560	0.353541	0.387651	0.372228	0.494214	0.634212	1.000000
0.016873	0.490133	0.016530	0.495946	0.011065	0.390285	0.585587	0.464231	0.579708	0.484180	0.374400	0.404798	0.398525	0.533993	1.000000
0.018009	0.523481	0.017689	0.463210	0.013568	0.481150	0.607769	0.372599	0.507579	0.468652	0.388403	0.422898	0.484886	0.509024	1.000000
0.022195	0.580804	0.021244	0.428250	0.028959	0.456591	0.646586	0.357766	0.532431	0.325041	0.424020	0.413829	0.464938	0.569109	1.000000
0.011658	0.433729	0.021764	0.459233	0.034800	0.458899	0.668555	0.371092	0.561369	0.338894	0.446072	0.416034	0.507512	0.560400	1.000000
0.004000	0.445132	0.020132	0.462181	0.040454	0.449165	0.698833	0.519701	0.465708	0.539353	0.448556	0.442034	0.469793	0.499053	1.000000
0.010379	0.590260	0.012775	0.491635	0.032666	0.477451	0.683294	0.382959	0.443385	0.534786	0.425623	0.473045	0.455374	0.419439	1.000000
0.017392	0.717282	0.011125	0.463544	0.036791	0.430169	0.692884	0.220033	0.510187	0.365394	0.416872	0.467576	0.441639	0.562425	1.000000
0.011422	0.128621	0.020642	0.374126	0.041797	0.426442	0.674600	0.325823	0.549050	0.305516	0.463642	0.466041	0.491442	0.573804	1.000000
0.006082	0.276168	0.010657	0.463210	0.047638	0.458427	0.655770	0.426730	0.554639	0.573215	0.538722	0.498739	0.502163	0.495976	1.000000
0.012321	0.570151	0.014083	0.485795	0.041475	0.472806	0.602699	0.352816	0.428898	0.585470	0.576532	0.557103	0.497092	0.339352	1.000000
0.007649	0.763590	0.006684	0.485544	0.041797	0.456591	0.594602	0.226634	0.551757	0.370765	0.556840	0.544704	0.416665	0.480850	1.000000
0.010912	0.206358	0.007528	0.461403	0.043422	0.445466	0.566971	0.341759	0.548784	0.320707	0.531279	0.529762	0.455018	0.504581	1.000000
0.007394	0.438040	0.019849	0.456396	0.041427	0.413481	0.576701	0.347406	0.526017	0.575286	0.519359	0.507597	0.384787	0.444606	1.000000
0.003810	0.634761	0.008112	0.506042	0.027382	0.468634	0.558157	0.235112	0.394633	0.546655	0.482637	0.507783	0.476424	0.502629	2.000000
0.020934	0.247938	0.021272	0.146374	0.014310	0.804253	0.549887	0.200557	0.493839	0.406202	0.481786	0.530607	0.486696	0.569398	1.000000
0.017782	0.190356	0.014968	0.029003	0.019455	0.761588	0.499345	0.287135	0.553853	0.352707	0.503187	0.498924	0.533232	0.622852	1.000000
0.009081	0.378464	0.015116	0.497198	0.011760	0.531213	0.453879	0.329236	0.657025	0.603335	0.531218	0.527746	0.473100	0.592135	2.000000
0.026167	0.528376	0.028959	0.578300	0.009999	0.851062	0.407589	0.330582	0.507501	0.540042	0.536372	0.527222	0.468517	0.215567	1.000000
0.019511	0.490467	0.032536	0.932220	0.029793	0.764842	0.387405	0.528862	0.508676	0.379551	0.457781	0.389215	0.297047	0.424027	0.000000
0.017383	0.763952	0.035648	0.809899	0.030950	0.809815	0.415192	0.483675	0.382871	0.284632	0.312755	0.273190	0.246571	0.537053	1.000000
0.014518	0.031323	0.040765	0.945209	0.036560	0.826503	0.447939	0.551744	0.309233	0.397470	0.244709	0.301019	0.451744	0.569839	1.000000
0.008780	0.794462	0.042479	0.920177	0.039341	0.843636	0.476290	0.470682	0.285042	0.374318	0.265275	0.305045	0.549471	0.515058	2.000000
0.028814	0.033640	0.049735	0.975330	0.031045	0.809815	0.526240	0.453315	0.407154	0.306088	0.310206	0.269916	0.504874	0.562555	0.000000
0.021972	0.029932	0.038946	0.332351	0.028820	0.794045	0.535930	0.446211	0.412601	0.260704	0.417730	0.243540	0.487036	0.555148	1.000000
0.011737	0.892976	0.009442	0.334075	0.026362	0.844581	0.547741	0.441900	0.346718	0.419646	0.470054	0.305578	0.492606	0.534641	1.000000
0.006355	0.595099	0.016136	0.538444	0.017277	0.792182	0.514940	0.360837	0.451314	0.432303	0.490644	0.387680	0.478838	0.513943	1.000000
0.004306	0.215767	0.014203	0.615125	0.019548	0.331878	0.481409	0.359124	0.577759	0.198815	0.496174	0.394478	0.447734	0.561407	1.000000
0.009174	0.548123	0.029565	0.513496	0.015608	0.826503	0.433451	0.425535	0.597945	0.227706	0.475844	0.376302	0.467915	0.662291	1.000000
0.019719	0.581749	0.025347	0.451668	0.015561	0.783393	0.393266	0.576973	0.644984	0.495493	0.515197	0.431847	0.434275	0.625026	1.000000
0.028586	0.617850	0.026316	0.534606	0.029468	0.711524	0.336046	0.461643	0.624682	0.478917	0.483370	0.463863	0.390815	0.595323	1.000000
0.022876	0.575992	0.019882	0.577577	0.022376	0.666106	0.309620	0.453705	0.646189	0.398566	0.430841	0.402254	0.430393	0.717141	0.000000
0.006517	0.566480	0.012451	0.569122	0.008237	0.635512	0.300312	0.427699	0.578166	0.343497	0.345882	0.315913	0.493689	0.716084	1.000000
0.025428	0.602501	0.046414	0.502232	0.023349	0.637375	0.306285	0.503109	0.713666	0.467622	0.279732	0.390017	0.554677	0.687105	1.000000
0.015559	0.616427	0.026974	0.527097	0.017694	0.548819	0.286749	0.343499	0.588284	0.431583	0.313369	0.424840	0.439469	0.504474	1.000000
0.009540	0.872255	0.022918	0.511967	0.013707	0.667969	0.303222	0.370667	0.565163	0.347152	0.290247	0.334079	0.379890	0.551953	1.000000
0.010485	0.477812	0.023400	0.485655	0.019687	0.379160	0.320851	0.438517	0.677170	0.304368	0.223478	0.281427	0.457857	0.793791	1.000000
0.019965	0.558192	0.056330	0.426275	0.031276	0.434786	0.363461	0.408705	0.756467	0.490386	0.323034	0.400040	0.487886	0.672000	1.000000
0.024355	0.605627	0.056174	0.411673	0.023581	0.542338	0.386958	0.224810	0.594381	0.488902	0.333415	0.507313	0.351204	0.595339	1.000000
0.022774	0.524455	0.047329	0.445466	0.024137	0.425051	0.436268	0.241605	0.526967	0.361039	0.371658	0.434060	0.353098	0.440699	2.000000
0.033134	0.274035	0.046884	0.426581	0.027938	0.425524	0.458102	0.314045	0.555224	0.320627	0.361965	0.369954	0.592028	0.635501	1.000000
0.018120	0.318249	0.046247	0.418237	0.034243	0.453810	0.498845	0.349630	0.493661	0.524290	0.389398	0.436324	0.603644	0.533054	1.000000
0.008024	0.535580	0.034580	0.474057	0.021680	0.444993	0.511710	0.320263	0.396816	0.544722	0.419524	0.481015	0.471882	0.496659	1.000000
0.008988	0.867527	0.031137	0.428389	0.018389	0.458899	0.552407	0.271510	0.375282	0.382819	0.419103	0.437388	0.481349	0.605064	1.000000
0.016757	0.106323	0.021435	0.482735	0.030628	0.463071	0.547288	0.339309	0.410532	0.357076	0.415898	0.417977	0.459942	0.547101	1.000000
0.013591	0.121203	0.014087	0.453671	0.032296	0.457982	0.557050	0.268451	0.361655	0.481159	0.427428	0.411251	0.473280	0.474577	1.000000
0.013763	0.096311	0.016493	0.483319	0.014866	0.432477	0.541736	0.262101	0.325042	0.430429	0.441122	0.406609	0.497401	0.590374	1.000000
0.020025	0.057233	0.004362	0.366227	0.014580	0.516611	0.541330	0.317108	0.341313	0.342961	0.452556	0.365752	0.471124	0.558014	1.000000
0.014287	0.117496	0.009470	0.057790	0.014263	0.341612	0.477141	0.365322	0.420801	0.290378	0.449095	0.324804	0.405025	0.524349	1.000000
0.018347	0.109199	0.013943	0.047268	0.006430	0.576632	0.397970	0.361956	0.283552	0.397541	0.367166	0.312490	0.236851	0.448870	1.000000
0.018407	0.071604	0.029351	0.652895	0.026640	0.765314	0.340910	0.268450	0.292939	0.281926	0.246553	0.243833	0.398109	0.534743	1.000000
0.024777	0.037998	0.040078	0.052274	0.021958	0.745845	0.292377	0.350217	0.368726	0.244411	0.196180	0.234879	0.469028	0.550242	1.000000
0.013712	0.104471	0.031173	0.064142	0.019038	0.695309	0.227509	0.331552	0.335047	0.249569	0.258349	0.223552	0.428048	0.520967	1.000000
0.015654	0.068128	0.050586	0.063121	0.021958	0.648500	0.218387	0.205552	0.303085	0.294406	0.306840	0.262609	0.412801	0.479057	1.000000
0.015876	0.071791	0.043647	0.185916	0.020846	0.788483	0.219549	0.213408	0.310157	0.302712	0.373635	0.283686	0.428071	0.510190	1.000000
0.026663	0.149202	0.058365	0.015191	0.031693	0.777357	0.253910	0.257297	0.288635	0.282614	0.434715	0.300146	0.255751	0.545364	1.000000
0.023242	0.086949	0.070472	0.830758	0.027150	0.759752	0.273808	0.262320	0.275465	0.358975	0.456197	0.369799	0.483398	0.474806	1.000000
0.032116	0.086623	0.057829	0.052413	0.029051	0.767623	0.327440	0.227588	0.177366	0.438488	0.473420	0.398164	0.494086	0.495888	1.000000
0.034855	0.072670	0.038446	0.016488	0.031367	0.821858	0.367931	0.296349	0.209364	0.389928	0.471092	0.356868	0.452972	0.517040	1.000000
0.037289	0.034149	0.025486	0.041845	0.024137	0.741674	0.418505	0.349082	0.301729	0.340824	0.452615	0.293749	0.449149	0.532874	1.000000
0.030366	0.049446	0.013146	0.032202	0.020382	0.752799	0.423945	0.341312	0.367158	0.304671	0.420384	0.267986	0.460032	0.534140	1.000000
0.017304	0.064882	0.026557	0.040176	0.020846	0.778275	0.450705	0.356406	0.273114	0.394904	0.410722	0.329986	0.470185	0.452593	1.000000
0.023460	0.039806	0.033006	0.013105	0.027753	0.750462	0.470473	0.272204	0.252364	0.347913	0.394158	0.292943	0.461073	0.519383	2.000000
0.028597	0.045691	0.022969	0.078558	0.018621	0.692528	0.526546	0.310070	0.372855	0.273099	0.403466	0.248663	0.483347	0.562619	1.000000
0.017406	0.080969	0.021087	0.061405	0.010416	0.758361	0.539983	0.309822	0.372832	0.291540	0.482660	0.236699	0.496307	0.477954	1.000000
0.014917	0.050002	0.024601	0.078928	0.012131	0.814432	0.574007	0.286558	0.305632	0.406124	0.517534	0.304487	0.483005	0.461782	1.000000
0.018431	0.072995	0.027632	0.339526	0.018621	0.938672	0.589903	0.295880	0.334778	0.374786	0.508315	0.307093	0.407441	0.487667	1.000000
0.024434	0.053248	0.021175	0.065903	0.017369	0.738419	0.610729	0.251286	0.400208	0.318716	0.469172	0.283304	0.415915	0.559449	1.000000
0.018588	0.109291	0.018778	0.050931	0.022283	0.703180	0.597255	0.330295	0.395836	0.300188	0.387287	0.260615	0.452847	0.540752	1.000000
0.007185	0.120925	0.021847	0.185267	0.014959	0.831593	0.609695	0.338505	0.317776	0.417679	0.356926	0.313768	0.452088	0.492757	1.000000
0.009429	0.107252	0.018658	0.340917	0.023071	0.838546	0.618042	0.294997	0.333249	0.406099	0.416537	0.326022	0.503145	0.475279	1.000000
0.014180	0.065811	0.014463	0.087736	0.017833	0.750462	0.638056	0.203537	0.463535	0.273596	0.447882	0.310208	0.495095	0.627674	1.000000
0.014885	0.136778	0.009141	0.087366	0.003046	0.633648	0.640188	0.322923	0.526105	0.200613	0.444403	0.320860	0.480681	0.609282	1.000000
0.007918	0.200470	0.011973	0.471137	0.007310	0.323089	0.639110	0.344414	0.455881	0.492318	0.440350	0.389082	0.484742	0.547430	1.000000
0.004520	0.596073	0.016196	0.509741	0.014959	0.489494	0.608459	0.337798	0.464339	0.526629	0.457961	0.453771	0.461289	0.447592	1.000000
0.008223	0.715807	0.008121	0.596240	0.015654	0.471415	0.611686	0.308569	0.546637	0.338560	0.467517	0.466690	0.460137	0.485778	1.000000
0.011913	0.515203	0.005020	0.115132	0.017786	0.485795	0.607942	0.373461	0.537763	0.243561	0.439895	0.444158	0.461094	0.586958	1.000000
0.007421	0.504568	0.011255	0.458427	0.009674	0.341612	0.613809	0.479828	0.504227	0.560350	0.427725	0.464929	0.457227	0.497333	1.000000
0.011885	0.608311	0.015501	0.535190	0.009118	0.828339	0.622361	0.329502	0.366389	0.506944	0.420305	0.462752	0.490127	0.379723	1.000000
0.018477	0.762839	0.027400	0.980392	0.019733	0.739337	0.657129	0.243002	0.409205	0.392277	0.414707	0.411323	0.472331	0.600852	1.000000
0.023590	0.143131	0.013471	0.106418	0.013135	0.577811	0.658829	0.273516	0.420190	0.365083	0.383221	0.393290	0.464112	0.571876	1.000000
0.018500	0.201026	0.006722	0.436454	0.006522	0.182625	0.664696	0.359583	0.480062	0.520214	0.402192	0.431793	0.499916	0.479413	1.000000
0.016414	0.224019	0.014180	0.322115	0.025713	0.510353	0.667690	0.268621	0.364932	0.500410	0.446118	0.440031	0.468807	0.495614	1.000000
0.004483	0.711218	0.004052	0.301284	0.015237	0.719423	0.705220	0.192962	0.448061	0.351713	0.463303	0.446434	0.477158	0.574054	1.000000
