0.528580;0.568482;0.645987;0.609737;0.586357;0.409005;0.548562;0.395718;0.743747;0.488031;0.560064;0.738278;0.492427;0.511106;1.000000
0.525335;0.493808;0.694481;0.755786;0.611540;0.484517;0.564012;0.420570;0.698359;0.521191;0.517854;0.669207;0.475638;0.534797;1.000000
0.519775;0.556723;0.682983;0.637451;0.478943;0.497287;0.584272;0.426814;0.723642;0.576497;0.511361;0.630179;0.489380;0.490746;0.000000
0.539157;0.516958;0.740068;0.641537;0.417327;0.370006;0.576041;0.453180;0.731653;0.606010;0.499029;0.611358;0.516619;0.463963;1.000000
0.573248;0.507769;0.728572;0.471671;0.329120;0.357135;0.582296;0.499829;0.733999;0.607927;0.477725;0.553947;0.551778;0.410103;1.000000
0.573376;0.430493;0.754860;0.518693;0.354981;0.515983;0.590394;0.567080;0.739600;0.607231;0.486170;0.539085;0.557688;0.434670;1.000000
0.568063;0.481709;0.723878;0.539682;0.365335;0.562854;0.606300;0.591828;0.725387;0.614739;0.488298;0.486481;0.550697;0.391791;1.000000
0.599511;0.431926;0.751382;0.444263;0.330827;0.354194;0.598022;0.610292;0.722880;0.605195;0.449944;0.462418;0.577667;0.465243;1.000000
0.609001;0.485300;0.744043;0.432124;0.397579;0.352605;0.600413;0.618533;0.725278;0.562842;0.457150;0.455708;0.567424;0.505318;1.000000
0.614010;0.519191;0.779573;0.456610;0.523651;0.593926;0.602267;0.617636;0.720911;0.576440;0.430419;0.467457;0.569500;0.534698;1.000000
0.613797;0.562986;0.753258;0.512994;0.548211;0.629347;0.604113;0.634257;0.721895;0.573143;0.423830;0.459899;0.558283;0.518020;1.000000
0.625199;0.532521;0.787815;0.456471;0.486256;0.451307;0.605332;0.629037;0.736051;0.525882;0.412561;0.476493;0.566466;0.544750;1.000000
0.634910;0.544088;0.783169;0.418513;0.429383;0.352266;0.594205;0.623385;0.691677;0.559620;0.431864;0.468102;0.535851;0.545029;1.000000
0.596674;0.493840;0.799064;0.475905;0.500136;0.629405;0.610780;0.624767;0.745217;0.559823;0.402763;0.481009;0.511785;0.540135;1.000000
0.551121;0.490941;0.758993;0.569375;0.502091;0.682977;0.623293;0.634025;0.711976;0.548506;0.363364;0.478259;0.502636;0.489131;1.000000
0.533009;0.386330;0.769082;0.404333;0.373426;0.430546;0.635452;0.633657;0.730170;0.641134;0.330012;0.448219;0.514210;0.503930;1.000000
0.549391;0.416218;0.745986;0.402115;0.426082;0.351981;0.638043;0.636682;0.755291;0.579403;0.290301;0.444630;0.510659;0.551115;1.000000
0.553728;0.463157;0.758190;0.418563;0.480780;0.673805;0.672832;0.627248;0.734419;0.578694;0.263157;0.426958;0.571590;0.556633;1.000000
0.573385;0.482001;0.701041;0.494669;0.517303;0.688490;0.682832;0.620012;0.741679;0.603626;0.307407;0.418259;0.572887;0.510971;1.000000
0.580403;0.467486;0.700469;0.420568;0.420040;0.431405;0.679750;0.615114;0.732127;0.579850;0.321105;0.408599;0.579230;0.483499;1.000000
0.593964;0.459644;0.664762;0.409705;0.437209;0.339058;0.675390;0.619187;0.735636;0.590854;0.352607;0.450408;0.541187;0.543124;1.000000
0.603166;0.440722;0.640614;0.465653;0.451270;0.675410;0.685120;0.624769;0.736832;0.551092;0.321075;0.490861;0.556996;0.502262;1.000000
0.639006;0.445519;0.593499;0.605094;0.425469;0.707801;0.672899;0.636370;0.720994;0.554970;0.352639;0.473752;0.587039;0.440067;1.000000
0.664316;0.433436;0.596820;0.444135;0.365120;0.447221;0.660981;0.629708;0.692093;0.543957;0.384391;0.478858;0.581025;0.498735;1.000000
0.635353;0.438307;0.586898;0.398352;0.498543;0.358957;0.649590;0.617161;0.717450;0.508295;0.382105;0.502748;0.565593;0.530193;1.000000
0.603471;0.440253;0.599010;0.458654;0.570138;0.621154;0.642003;0.597687;0.706665;0.562165;0.361045;0.486871;0.590873;0.482395;0.000000
0.580280;0.456995;0.573270;0.515001;0.544358;0.628249;0.627797;0.611331;0.715555;0.572033;0.399123;0.446368;0.609759;0.457786;1.000000
0.580509;0.399051;0.599383;0.438157;0.565644;0.431473;0.612623;0.581572;0.737904;0.556864;0.420662;0.430551;0.613508;0.529264;2.000000
0.560748;0.428647;0.586879;0.423291;0.517157;0.390593;0.588470;0.580537;0.702929;0.522865;0.432707;0.516390;0.566350;0.512050;1.000000
0.522324;0.410986;0.582642;0.428634;0.607096;0.584561;0.572915;0.568369;0.699253;0.563430;0.429456;0.472510;0.567970;0.481271;1.000000
0.508569;0.432021;0.532480;0.497804;0.530932;0.583828;0.553422;0.579643;0.737178;0.576954;0.476953;0.484533;0.561099;0.440385;0.000000
0.506756;0.420060;0.575040;0.460940;0.562726;0.415531;0.558379;0.520309;0.705920;0.564217;0.469776;0.402754;0.536096;0.450069;2.000000
0.507946;0.448100;0.576521;0.424092;0.525883;0.384582;0.566469;0.485807;0.718835;0.600155;0.465884;0.390026;0.518330;0.509515;1.000000
0.541800;0.467224;0.597542;0.337407;0.641864;0.555469;0.567272;0.471578;0.732243;0.637211;0.497550;0.345147;0.545216;0.561923;1.000000
0.542296;0.470679;0.559959;0.423074;0.569751;0.548621;0.568426;0.456061;0.746306;0.645864;0.535708;0.366073;0.544731;0.498444;1.000000
0.520544;0.435043;0.587472;0.413925;0.561659;0.370235;0.568566;0.472379;0.706535;0.669573;0.559541;0.321264;0.557343;0.492525;1.000000
0.501461;0.461354;0.543039;0.383433;0.500888;0.345831;0.562044;0.478343;0.665197;0.634152;0.537498;0.309681;0.540784;0.512798;1.000000
0.533787;0.440636;0.510285;0.259917;0.576424;0.569786;0.552567;0.481646;0.713186;0.659468;0.514064;0.295078;0.569510;0.571999;1.000000
0.527261;0.472820;0.444357;0.363444;0.564952;0.529230;0.545723;0.481451;0.714268;0.675506;0.527095;0.327624;0.610045;0.552679;1.000000
0.547568;0.427313;0.431395;0.298718;0.555767;0.399070;0.545990;0.500227;0.677069;0.672192;0.488187;0.270602;0.629385;0.741406;1.000000
0.539333;0.542395;0.368533;0.405277;0.492499;0.369225;0.495303;0.449505;0.571200;0.502461;0.377673;0.338580;0.669061;0.651037;1.000000
0.571208;0.551548;0.379171;0.369189;0.511041;0.469815;0.491541;0.374551;0.601262;0.495014;0.326173;0.329234;0.623275;0.571010;0.000000
0.597196;0.491001;0.400607;0.485382;0.373929;0.452005;0.481740;0.356980;0.733780;0.659849;0.397501;0.403186;0.582849;0.457889;1.000000
0.545907;0.505742;0.440492;0.423443;0.478149;0.394164;0.504109;0.367772;0.747472;0.527932;0.420982;0.416621;0.520546;0.617886;1.000000
0.511485;0.564129;0.468706;0.447045;0.442901;0.386198;0.500627;0.362538;0.776396;0.593435;0.484311;0.491637;0.510871;0.532026;1.000000
0.469112;0.491579;0.526319;0.466174;0.560183;0.489817;0.484732;0.400097;0.736381;0.543908;0.500403;0.491091;0.541071;0.544894;1.000000
0.502259;0.500523;0.545745;0.469733;0.531037;0.518975;0.473937;0.411818;0.729873;0.549264;0.515021;0.474228;0.595664;0.520307;1.000000
0.552518;0.500050;0.602225;0.424035;0.535942;0.372838;0.468079;0.407408;0.724260;0.564386;0.514196;0.447763;0.600542;0.590328;2.000000
0.587571;0.501171;0.614226;0.388251;0.527347;0.395839;0.500002;0.400741;0.716238;0.583417;0.536582;0.432684;0.606835;0.627808;1.000000
0.595212;0.536392;0.647510;0.322520;0.674742;0.537196;0.494664;0.398960;0.703319;0.630341;0.578532;0.388802;0.620572;0.592052;1.000000
0.617716;0.517097;0.601377;0.406054;0.557085;0.530149;0.476870;0.439820;0.725035;0.616922;0.583203;0.384073;0.655223;0.556668;1.000000
0.585306;0.494092;0.608805;0.386332;0.513931;0.367361;0.448385;0.459434;0.760319;0.604552;0.580773;0.363358;0.598503;0.604304;1.000000
0.546067;0.504257;0.582170;0.387943;0.497685;0.343678;0.472962;0.455120;0.802919;0.600344;0.539726;0.394805;0.576424;0.614379;1.000000
0.556767;0.515826;0.579389;0.324217;0.618799;0.556703;0.475706;0.451138;0.712100;0.601513;0.478158;0.387192;0.631109;0.605157;1.000000
0.572645;0.514786;0.518921;0.423531;0.621601;0.529734;0.470874;0.438037;0.752294;0.622855;0.457261;0.366294;0.627304;0.554384;1.000000
0.590769;0.489417;0.534733;0.423229;0.572188;0.388105;0.458293;0.441016;0.716885;0.610240;0.434783;0.336094;0.660233;0.624613;1.000000
0.620795;0.538840;0.487378;0.405673;0.502186;0.386153;0.495825;0.414929;0.699097;0.563415;0.425492;0.353267;0.640507;0.605535;1.000000
0.626038;0.500472;0.492555;0.333037;0.596124;0.476122;0.511212;0.374077;0.713354;0.574580;0.432601;0.354893;0.651890;0.585626;1.000000
0.639044;0.506275;0.434624;0.409510;0.523918;0.481503;0.534835;0.386447;0.701246;0.556303;0.358678;0.321610;0.649630;0.500624;1.000000
0.577347;0.508588;0.437327;0.549150;0.414420;0.387540;0.514672;0.360141;0.483513;0.569093;0.334139;0.405479;0.563211;0.414517;1.000000
0.562414;0.446858;0.395866;0.525591;0.354806;0.385057;0.507729;0.355809;0.753869;0.597298;0.413312;0.500569;0.475821;0.304931;1.000000
0.540099;0.429414;0.426745;0.600633;0.260425;0.489987;0.527144;0.373866;0.752521;0.576725;0.421449;0.570041;0.461620;0.351304;1.000000
0.554766;0.526711;0.424769;0.699122;0.399142;0.509340;0.544999;0.425985;0.767609;0.487209;0.522098;0.642988;0.496724;0.419037;1.000000
0.638827;0.506112;0.467089;0.755571;0.525643;0.403835;0.543045;0.350814;0.736730;0.452818;0.675695;0.757656;0.532187;0.493758;1.000000
0.643124;0.369547;0.450656;0.727094;0.353080;0.359947;0.481216;0.342875;0.681690;0.434566;0.813182;0.725773;0.486200;0.387577;1.000000
0.466469;0.333884;0.508683;0.919893;0.210369;0.442238;0.508156;0.271546;0.788881;0.529909;0.850694;0.726941;0.317807;0.370452;1.000000
0.405717;0.349828;0.509867;0.834649;0.310269;0.426011;0.555173;0.318079;0.803830;0.470060;0.790351;0.776616;0.267461;0.337958;1.000000
0.311442;0.295961;0.565437;0.721586;0.295689;0.326497;0.543007;0.256028;0.755678;0.546909;0.800702;0.691854;0.280310;0.237807;1.000000
0.267753;0.243680;0.563089;0.634018;0.388323;0.273283;0.566873;0.279434;0.827337;0.563832;0.742457;0.683286;0.235261;0.295260;1.000000
0.200029;0.316418;0.556065;0.767745;0.284491;0.442713;0.548969;0.277710;0.840097;0.597393;0.645257;0.626175;0.320615;0.411907;1.000000
0.276382;0.440047;0.517706;0.659402;0.488788;0.383060;0.544182;0.325766;0.786896;0.569168;0.557582;0.667589;0.317208;0.521025;0.000000
0.322793;0.478265;0.487495;0.505797;0.492081;0.360552;0.530193;0.395004;0.809734;0.471248;0.559202;0.682073;0.396393;0.500362;1.000000
0.486432;0.520397;0.451784;0.524884;0.441587;0.375956;0.545058;0.397235;0.727747;0.555199;0.597334;0.677503;0.495552;0.489967;1.000000
0.596233;0.533937;0.435657;0.710953;0.547823;0.494617;0.555384;0.401477;0.660475;0.552876;0.633572;0.638230;0.612900;0.539503;1.000000
0.709991;0.663056;0.372086;0.732119;0.643069;0.474803;0.550411;0.422240;0.663890;0.489079;0.663983;0.686468;0.703113;0.585098;2.000000
0.841253;0.574440;0.336638;0.637939;0.702196;0.421011;0.459462;0.406844;0.594900;0.310716;0.677270;0.731822;0.769733;0.669862;1.000000
0.793601;0.573042;0.295242;0.646239;0.568658;0.386275;0.454134;0.374816;0.638233;0.429693;0.767969;0.690330;0.841594;0.595159;0.000000
0.721169;0.620290;0.293896;0.683203;0.715109;0.421947;0.429879;0.343249;0.582156;0.362392;0.679836;0.709166;0.869270;0.682160;2.000000
0.745872;0.675246;0.276677;0.701956;0.660655;0.398639;0.386438;0.328672;0.585650;0.488526;0.673747;0.737444;0.941789;0.642525;1.000000
0.686268;0.587930;0.311307;0.589786;0.580125;0.317748;0.259834;0.300254;0.808009;0.503137;0.637247;0.703023;0.782736;0.612857;2.000000
0.638686;0.582672;0.280259;0.425378;0.579704;0.293445;0.337243;0.296169;0.724438;0.527145;0.509391;0.540714;0.774195;0.718848;2.000000
0.728667;0.559755;0.302544;0.441025;0.900677;0.415876;0.343616;0.304560;0.565008;0.495751;0.529721;0.536869;0.840979;0.847909;1.000000
0.767986;0.613473;0.312280;0.556599;0.732391;0.387357;0.339981;0.340890;0.717309;0.501774;0.523483;0.609186;0.815944;0.699564;0.000000
0.773043;0.775896;0.360822;0.474751;0.620137;0.337943;0.322679;0.331642;0.806252;0.467287;0.535593;0.580476;0.752065;0.724376;1.000000
0.752893;0.745825;0.366183;0.447801;0.560103;0.336871;0.351070;0.342455;0.746052;0.492023;0.470033;0.530966;0.763025;0.685331;1.000000
0.761921;0.631185;0.411917;0.454692;0.753394;0.486739;0.384755;0.363619;0.720554;0.555064;0.523683;0.482550;0.744243;0.686363;1.000000
0.729975;0.610947;0.421838;0.514562;0.556731;0.489063;0.387593;0.391339;0.731257;0.575661;0.490339;0.499890;0.724341;0.617134;0.000000
0.703643;0.598975;0.455074;0.391378;0.490867;0.309797;0.365109;0.424317;0.670626;0.537398;0.521096;0.492738;0.760519;0.611587;1.000000
0.681198;0.585007;0.448626;0.401166;0.498197;0.354602;0.416583;0.429377;0.667209;0.484798;0.528753;0.488711;0.733222;0.618594;2.000000
0.633363;0.535114;0.479880;0.498553;0.566727;0.517105;0.443628;0.396878;0.707178;0.557785;0.514850;0.467264;0.684979;0.592022;1.000000
0.650125;0.545136;0.442222;0.517496;0.546028;0.512266;0.456572;0.438799;0.728741;0.592347;0.529689;0.459755;0.695033;0.577387;1.000000
0.627303;0.521551;0.430129;0.467485;0.452074;0.354527;0.423303;0.451884;0.708918;0.487137;0.498467;0.492578;0.687571;0.596509;1.000000
0.602385;0.486085;0.369456;0.422893;0.442602;0.298815;0.408202;0.448703;0.710708;0.488244;0.485617;0.567863;0.690539;0.547293;1.000000
0.583391;0.422339;0.304214;0.600803;0.557783;0.551879;0.419815;0.432419;0.729967;0.532620;0.515936;0.561953;0.646921;0.541175;1.000000
0.529716;0.432399;0.206469;0.654171;0.494817;0.506282;0.448150;0.437327;0.689899;0.497907;0.522047;0.634485;0.596070;0.514350;2.000000
0.511991;0.384773;0.165726;0.656280;0.510338;0.364385;0.429334;0.412366;0.686750;0.486916;0.547305;0.667634;0.623934;0.498099;1.000000
0.505515;0.345712;0.080033;0.614414;0.569174;0.375222;0.416497;0.386127;0.611695;0.420328;0.587600;0.664110;0.651724;0.552016;1.000000
0.535354;0.319061;0.040081;0.684857;0.529838;0.405980;0.382102;0.337202;0.410080;0.507481;0.588470;0.646625;0.746185;0.538576;1.000000
0.496850;0.302901;0.027452;0.734055;0.397614;0.354558;0.205065;0.317800;0.581406;0.405906;0.470281;0.678310;0.587816;0.437151;2.000000
0.508957;0.276897;0.118051;0.677563;0.425643;0.284094;0.185999;0.295196;0.769744;0.511655;0.500259;0.701098;0.518195;0.329215;1.000000
0.551213;0.192761;0.158446;0.681599;0.424567;0.277574;0.233255;0.309218;0.853122;0.439819;0.426536;0.787214;0.492740;0.391190;1.000000
0.477167;0.184364;0.220935;0.819220;0.362566;0.402427;0.349008;0.299396;0.735271;0.479599;0.395829;0.707856;0.459084;0.449410;1.000000
0.431079;0.285457;0.261393;0.643117;0.437470;0.418102;0.418489;0.361379;0.715549;0.617752;0.352672;0.618165;0.446200;0.439259;1.000000
0.452135;0.317497;0.323572;0.625676;0.480923;0.341728;0.423192;0.375107;0.732925;0.524094;0.391699;0.608718;0.502135;0.385436;1.000000
0.512669;0.395453;0.317350;0.663931;0.410360;0.319528;0.415024;0.395836;0.735957;0.520993;0.440169;0.587731;0.524777;0.451858;1.000000
0.498699;0.485454;0.352268;0.663373;0.485042;0.483350;0.411988;0.397570;0.606539;0.468252;0.490281;0.603311;0.582775;0.482638;1.000000
0.549054;0.410690;0.339075;0.636687;0.520472;0.450163;0.391338;0.393596;0.640537;0.489473;0.513054;0.594696;0.581239;0.525317;1.000000
0.538938;0.369878;0.390628;0.610884;0.544483;0.356873;0.381499;0.369048;0.704642;0.520574;0.485855;0.585536;0.601755;0.481493;1.000000
0.427057;0.394401;0.408624;0.575242;0.381139;0.345691;0.359157;0.358157;0.692158;0.512237;0.434266;0.538580;0.557760;0.450306;1.000000
0.375735;0.397277;0.467274;0.597521;0.404513;0.479390;0.428722;0.374571;0.759670;0.478296;0.378405;0.527828;0.443224;0.455289;1.000000
0.458761;0.396968;0.488805;0.637920;0.430139;0.485817;0.552395;0.388886;0.798721;0.444365;0.412225;0.594271;0.407424;0.434401;1.000000
0.550613;0.395191;0.532988;0.622493;0.551235;0.359489;0.526926;0.382270;0.692690;0.475331;0.478898;0.540236;0.536529;0.458530;1.000000
0.598769;0.437019;0.525724;0.625765;0.543135;0.346600;0.480155;0.373108;0.691865;0.525600;0.531790;0.554296;0.589666;0.497870;1.000000
0.531589;0.441676;0.549721;0.656850;0.449289;0.495276;0.417188;0.357484;0.721081;0.509070;0.544217;0.560292;0.557568;0.484693;1.000000
0.446702;0.419162;0.540550;0.612785;0.424280;0.486029;0.479338;0.379783;0.760321;0.494838;0.523386;0.570379;0.469402;0.429660;1.000000
0.476050;0.393693;0.572465;0.634489;0.496257;0.351713;0.496382;0.382551;0.734020;0.560932;0.501577;0.512957;0.519631;0.433267;1.000000
0.491732;0.445299;0.569910;0.448186;0.361507;0.311316;0.479182;0.379021;0.735242;0.597732;0.439577;0.492238;0.548907;0.447520;1.000000
0.534414;0.479404;0.581764;0.457510;0.440972;0.545418;0.474839;0.388732;0.715974;0.548791;0.431418;0.457502;0.564297;0.485964;1.000000
0.562634;0.490601;0.552370;0.499144;0.496777;0.537128;0.470031;0.419093;0.712409;0.523058;0.442197;0.464033;0.576210;0.476662;1.000000
0.569680;0.498801;0.577889;0.456479;0.537889;0.362593;0.456513;0.405407;0.732139;0.512977;0.426656;0.463787;0.564186;0.483515;1.000000
0.579992;0.516443;0.577097;0.423153;0.491439;0.316368;0.443718;0.395503;0.731946;0.560545;0.413241;0.457637;0.568195;0.494734;0.000000
0.587071;0.485751;0.586998;0.499983;0.551915;0.554186;0.439438;0.397590;0.720360;0.573486;0.413182;0.469737;0.593981;0.518844;1.000000
0.615900;0.480801;0.560772;0.583860;0.519617;0.565020;0.447575;0.435876;0.713899;0.487807;0.453440;0.512714;0.614206;0.463904;1.000000
0.601023;0.455258;0.587142;0.573849;0.538709;0.394003;0.437718;0.431618;0.674743;0.530664;0.484641;0.458630;0.614129;0.479456;1.000000
0.601126;0.460153;0.576975;0.458629;0.456925;0.347170;0.425640;0.447345;0.692515;0.515409;0.476571;0.492568;0.603749;0.512902;1.000000
0.575859;0.460533;0.602298;0.532946;0.461567;0.566935;0.422282;0.437881;0.633988;0.511347;0.451217;0.491839;0.612538;0.494713;1.000000
0.550527;0.489919;0.596749;0.534695;0.555177;0.554848;0.447180;0.450038;0.763278;0.474199;0.452934;0.534091;0.544416;0.491789;2.000000
0.507780;0.456337;0.644976;0.455152;0.601086;0.398554;0.439623;0.439734;0.756558;0.541047;0.421355;0.482823;0.519511;0.457100;1.000000
